EmployeeID,FirstName,LastName,Gender,State,City,BirthDate,HireDate,TerminationDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,AdjustedSalary
HR02283,Ritika,Chopra,Female,Tamil Nadu,Tiruchirappalli,1995-02-19,2019-11-07,,Sales,Account Executive,Bachelor's,Good,Yes,115155,123331
HR02284,Aadhya,Reddy,Male,Delhi,New Delhi,1982-04-02,2021-10-20,2023-01-14,Customer Support,Senior Support Rep,High School,Satisfactory,Yes,60719,61933
HR02285,Kiran,Gupta,Male,Gujarat,Rajkot,1967-04-22,2021-06-30,,Customer Support,Senior Support Rep,High School,Good,Yes,75974,78253
HR02286,Aarohi,Bhattacharya,Male,Punjab,Amritsar,1975-07-05,2020-06-12,,Sales,Sales Executive,Diploma,Good,Yes,88328,91896
HR02287,Rohit,Kumar,Male,West Bengal,Siliguri,1973-09-11,2020-04-25,,IT,IT Support,Diploma,Good,No,46379,48253
HR02288,Neha,Pandey,Female,Uttar Pradesh,Varanasi,1963-04-01,2022-03-22,,Legal,Legal Counsel,Master's,Good,Yes,184439,213149
HR02289,Aadhya,Mehta,Female,Maharashtra,Aurangabad,1971-12-02,2022-06-21,,Finance,Finance Analyst,Bachelor's,Good,No,118726,129699
HR02290,Reyansh,Naik,Male,Karnataka,Hubli,1981-08-03,2022-10-25,,Sales,Account Executive,Bachelor's,Needs Improvement,No,52821,56571
HR02291,Aarohi,Khan,Female,Delhi,New Delhi,1982-03-12,2018-11-13,,Marketing,Content Strategist,Bachelor's,Good,No,55463,60589
HR02292,Pooja,Agarwal,Female,Telangana,Hyderabad,1972-07-28,2020-11-02,,Finance,Senior Accountant,Master's,Good,No,146799,168003
HR02293,Aarav,Shah,Male,Punjab,Ludhiana,1982-11-17,2021-03-27,,Sales,Sales Executive,Diploma,Good,No,74894,77920
HR02294,Isha,Naik,Male,Karnataka,Mangalore,1969-11-04,2022-01-12,,Customer Support,Senior Support Rep,Bachelor's,Good,Yes,84448,91331
HR02295,Anil,Kulkarni,Male,Gujarat,Surat,1984-07-07,2021-03-24,,R&D,Research Associate,Bachelor's,Good,Yes,43325,46401
HR02296,Amit,Dutta,Female,Delhi,Dwarka,1982-06-15,2016-08-29,,Finance,Accountant,Bachelor's,Good,No,49200,53220
HR02297,Arjun,Mehta,Female,Karnataka,Bengaluru,1974-08-25,2022-04-16,,Customer Support,Senior Support Rep,Diploma,Needs Improvement,Yes,89452,94927
HR02298,Diya,Jain,Male,Punjab,Patiala,1966-04-01,2021-05-04,,HR,HR Manager,Bachelor's,Good,No,122749,132753
HR02299,Diya,Bose,Female,Karnataka,Mangalore,1978-08-25,2015-03-23,2022-02-21,Marketing,SEO Specialist,Master's,Satisfactory,Yes,116316,133117
HR02300,Amit,Singh,Female,Maharashtra,Mumbai,1979-07-28,2021-12-16,,Operations,Operations Executive,Bachelor's,Good,No,25526,27885
HR02301,Kiran,Bose,Male,Rajasthan,Bikaner,1973-05-14,2021-02-06,2022-09-15,HR,L&D Specialist,Bachelor's,Excellent,No,106503,114065
HR02302,Anil,Tripathi,Female,Telangana,Hyderabad,2001-08-13,2024-11-06,,Finance,Finance Analyst,Master's,Needs Improvement,No,122764,137741
HR02303,Isha,Desai,Female,Maharashtra,Nagpur,1968-01-21,2024-07-22,,Customer Support,Senior Support Rep,Diploma,Excellent,No,74329,79652
HR02304,Saanvi,Iyer,Female,Telangana,Nizamabad,1976-08-07,2020-11-28,,Operations,Operations Manager,Bachelor's,Excellent,No,147544,161180
HR02305,Sunil,Kumar,Female,Karnataka,Mysore,1986-03-28,2015-05-15,,Marketing,Content Strategist,Bachelor's,Satisfactory,No,110019,119009
HR02306,Saanvi,Khan,Female,West Bengal,Howrah,1966-04-18,2018-05-05,,IT,IT Support,Bachelor's,Excellent,No,37681,41567
HR02307,Ishaan,Kumar,Female,West Bengal,Kolkata,1978-09-09,2021-08-23,,Operations,Operations Executive,Diploma,Excellent,No,35183,37336
HR02308,Neha,Jain,Female,Uttar Pradesh,Agra,1970-06-19,2020-05-31,,Finance,Finance Analyst,Bachelor's,Satisfactory,No,60831,66453
HR02309,Sunil,Pandey,Female,Uttar Pradesh,Meerut,1976-01-19,2016-05-20,,Customer Support,Customer Support Rep,Diploma,Good,No,53421,56691
HR02310,Neha,Patel,Female,Tamil Nadu,Madurai,1985-07-09,2021-01-14,,Operations,Logistics Coordinator,Diploma,Good,No,64555,68506
HR02311,Tara,Nair,Female,Uttar Pradesh,Agra,1974-11-21,2022-03-23,,Admin,Office Manager,Diploma,Good,Yes,84459,89629
HR02312,Shaurya,Saxena,Male,Rajasthan,Udaipur,1987-03-17,2017-03-21,,Operations,Logistics Coordinator,Diploma,Satisfactory,No,83354,85871
HR02313,Pooja,Mehta,Male,Gujarat,Vadodara,1981-01-15,2017-11-23,2021-11-27,IT,Software Engineer,Master's,Good,No,72438,81275
HR02314,Kiran,Reddy,Male,Punjab,Amritsar,1999-05-13,2021-03-17,,Marketing,SEO Specialist,Bachelor's,Good,No,74268,77981
HR02315,Saanvi,Nath,Male,Telangana,Nizamabad,1978-09-02,2020-09-21,,R&D,Senior Researcher,PhD,Good,Yes,107432,126018
HR02316,Pooja,Bhattacharya,Female,Tamil Nadu,Madurai,1990-10-28,2024-11-25,,Sales,Senior Sales Executive,Bachelor's,Needs Improvement,Yes,73368,79363
HR02317,Kiran,Bose,Male,West Bengal,Durgapur,1965-11-28,2018-07-13,,Finance,Accountant,Bachelor's,Good,No,60670,65615
HR02318,Reyansh,Dutta,Female,Telangana,Warangal,1984-07-13,2022-03-31,,R&D,Research Associate,PhD,Needs Improvement,No,75029,89769
HR02319,Aarav,Naik,Female,Karnataka,Mangalore,1979-04-16,2020-04-25,,Finance,Finance Analyst,Master's,Excellent,No,118166,135234
HR02320,Krishna,Patel,Male,Uttar Pradesh,Meerut,1983-04-11,2024-03-02,,Operations,Operations Executive,Bachelor's,Good,No,76388,81812
HR02321,Saanvi,Saxena,Male,Rajasthan,Jaipur,1984-04-13,2020-09-25,,Finance,Accountant,Bachelor's,Satisfactory,No,75452,80809
HR02322,Saanvi,Naik,Male,Maharashtra,Nashik,1995-06-18,2019-11-17,,Operations,Operations Executive,Bachelor's,Satisfactory,Yes,63616,66797
HR02323,Kavya,Singh,Male,Uttar Pradesh,Meerut,1975-10-03,2019-10-01,,Operations,Operations Executive,Bachelor's,Satisfactory,Yes,70599,75612
HR02324,Kiran,Singh,Male,Maharashtra,Nashik,1966-05-07,2021-10-18,,IT,DevOps Engineer,Master's,Good,Yes,81284,92095
HR02325,Krishna,Joshi,Female,Tamil Nadu,Coimbatore,1971-08-22,2023-04-27,2023-12-08,Customer Support,Senior Support Rep,High School,Excellent,No,53964,56695
HR02326,Reyansh,Verma,Female,Punjab,Amritsar,1992-02-16,2021-10-10,,HR,HR Executive,Bachelor's,Satisfactory,No,40267,43557
HR02327,Amit,Reddy,Male,Karnataka,Mysore,1977-02-01,2018-09-25,,HR,L&D Specialist,Master's,Good,No,86502,97055
HR02328,Sai,Jain,Male,Delhi,Saket,1992-10-01,2018-08-26,,R&D,Research Associate,Master's,Satisfactory,No,66630,74026
HR02329,Anil,Kulkarni,Male,Maharashtra,Nagpur,1995-04-11,2018-11-21,,Marketing,Marketing Executive,Master's,Satisfactory,No,51270,56397
HR02330,Isha,Kumar,Male,Rajasthan,Jaipur,1994-02-21,2021-09-01,,Marketing,Marketing Executive,Master's,Good,No,88301,98102
HR02331,Myra,Kapoor,Male,Delhi,Saket,1981-01-05,2020-06-02,,Customer Support,Customer Support Rep,Bachelor's,Good,Yes,39308,42099
HR02332,Tara,Khan,Female,Karnataka,Hubli,1992-10-28,2019-11-26,,Marketing,Marketing Executive,Master's,Satisfactory,No,73661,83474
HR02333,Sunil,Rao,Male,Punjab,Patiala,1986-07-28,2024-01-01,,Marketing,SEO Specialist,Bachelor's,Needs Improvement,No,79914,85588
HR02334,Pooja,Joshi,Female,Rajasthan,Jodhpur,1978-09-05,2024-06-17,,HR,HR Manager,Master's,Needs Improvement,No,159301,182310
HR02335,Kavya,Mehta,Female,Uttar Pradesh,Agra,1992-06-23,2020-09-29,,Customer Support,Customer Support Rep,Bachelor's,Needs Improvement,No,51508,55717
HR02336,Ishaan,Naik,Female,Telangana,Nizamabad,1966-02-27,2016-06-07,,Marketing,Content Strategist,Bachelor's,Excellent,No,52754,57630
HR02337,Neha,Gupta,Male,Rajasthan,Jaipur,1964-09-17,2022-06-13,,Sales,Senior Sales Executive,Diploma,Good,No,87847,92292
HR02338,Isha,Saxena,Male,Tamil Nadu,Coimbatore,1977-08-10,2022-02-03,,Sales,Sales Executive,Bachelor's,Satisfactory,No,70626,75640
HR02339,Suresh,Mehta,Female,Karnataka,Hubli,1981-12-18,2022-06-25,,Operations,Operations Executive,Diploma,Good,No,63483,67369
HR02340,Myra,Desai,Male,Tamil Nadu,Coimbatore,1977-04-29,2022-02-25,,Customer Support,Customer Support Rep,Diploma,Excellent,Yes,56714,59005
HR02341,Sai,Mehta,Male,Telangana,Warangal,1967-08-30,2022-06-13,,Customer Support,Chat Specialist,High School,Good,Yes,22823,23508
HR02342,Vihaan,Naik,Female,Uttar Pradesh,Meerut,1992-06-14,2023-04-18,,Operations,Logistics Coordinator,Diploma,Needs Improvement,No,83342,87576
HR02343,Reyansh,Reddy,Female,Gujarat,Surat,1980-12-05,2020-03-21,,Sales,Account Executive,Diploma,Good,No,119602,126923
HR02344,Reyansh,Shah,Female,Telangana,Warangal,1978-08-02,2020-11-30,,R&D,Research Associate,Bachelor's,Satisfactory,Yes,70977,77537
HR02345,Neha,Nath,Female,Uttar Pradesh,Kanpur,1966-06-05,2018-05-15,,IT,DevOps Engineer,Bachelor's,Good,No,119370,131681
HR02346,Saanvi,Patel,Female,Uttar Pradesh,Agra,1975-06-11,2019-07-01,,Sales,Sales Executive,Diploma,Satisfactory,No,46973,49848
HR02347,Diya,Mehta,Male,Gujarat,Rajkot,2001-07-26,2022-08-02,,Customer Support,Customer Support Rep,Bachelor's,Good,No,49323,51789
HR02348,Vivaan,Khan,Female,West Bengal,Howrah,1968-05-20,2022-08-22,,Customer Support,Support Team Lead,Diploma,Good,Yes,122035,130774
HR02349,Aarav,Desai,Male,Delhi,Dwarka,1985-05-31,2023-12-05,,Finance,Accountant,Master's,Good,No,76634,85983
HR02350,Pavan,Nair,Male,Maharashtra,Nagpur,1988-06-15,2021-08-07,,Admin,Office Assistant,Bachelor's,Satisfactory,No,49230,52208
HR02351,Myra,Chopra,Male,Delhi,Dwarka,1983-08-14,2020-11-12,2021-07-23,Customer Support,Customer Support Rep,High School,Satisfactory,No,28766,29341
HR02352,Kiran,Joshi,Female,Karnataka,Bengaluru,1989-06-16,2024-05-04,,Customer Support,Senior Support Rep,High School,Excellent,No,44273,45610
HR02353,Amit,Saxena,Female,Punjab,Patiala,1970-12-19,2016-01-24,,IT,Software Engineer,Master's,Good,No,111889,128050
HR02354,Ritika,Tripathi,Male,Rajasthan,Jodhpur,1973-10-28,2022-05-24,,Finance,Senior Accountant,Master's,Satisfactory,No,112832,126598
HR02355,Aadhya,Verma,Female,Karnataka,Bengaluru,1992-05-21,2023-11-24,,Customer Support,Customer Support Rep,High School,Good,No,28485,29345
HR02356,Myra,Nair,Male,Rajasthan,Udaipur,1985-03-10,2021-02-26,,Legal,Legal Assistant,Master's,Satisfactory,No,61505,69009
HR02357,Anil,Nath,Male,Karnataka,Mangalore,1960-03-18,2016-07-30,,Finance,Finance Manager,Bachelor's,Good,No,196101,212083
HR02358,Kiran,Patel,Female,Punjab,Amritsar,1993-10-15,2020-10-20,,Admin,Office Assistant,High School,Good,Yes,20239,20850
HR02359,Aditya,Pandey,Male,Delhi,Rohini,1984-10-12,2022-10-21,,IT,Software Engineer,Bachelor's,Good,Yes,67745,72555
HR02360,Kavya,Desai,Male,Uttar Pradesh,Lucknow,1997-12-25,2023-03-13,,IT,QA Engineer,Bachelor's,Needs Improvement,Yes,41308,43807
HR02361,Priya,Nath,Female,West Bengal,Durgapur,1984-04-04,2019-08-17,,Operations,Supply Chain Analyst,Diploma,Satisfactory,No,98745,104789
HR02362,Ananya,Pandey,Male,Delhi,Saket,1977-04-12,2020-07-04,2021-04-09,IT,Software Engineer,Bachelor's,Good,No,93381,100011
HR02363,Suresh,Tripathi,Male,Uttar Pradesh,Agra,1976-01-12,2020-11-05,,HR,HR Executive,Bachelor's,Good,No,58832,63009
HR02364,Arjun,Kumar,Female,Gujarat,Rajkot,1969-01-25,2022-07-22,,Operations,Logistics Coordinator,Diploma,Good,No,63822,68392
HR02365,Pavan,Bose,Male,Maharashtra,Aurangabad,1990-10-17,2020-07-10,,Finance,Senior Accountant,Master's,Satisfactory,No,149575,166178
HR02366,Aarohi,Verma,Female,Telangana,Warangal,1962-05-25,2015-10-03,,IT,DevOps Engineer,Bachelor's,Good,No,104481,115256
HR02367,Tara,Shah,Female,Karnataka,Bengaluru,1996-10-12,2023-10-17,,Finance,Finance Analyst,Bachelor's,Satisfactory,Yes,110878,119938
HR02368,Neha,Kumar,Male,Telangana,Hyderabad,1995-10-21,2020-09-19,2024-03-18,R&D,Research Associate,PhD,Excellent,No,96240,110676
HR02369,Ritika,Pandey,Female,Punjab,Ludhiana,1977-12-17,2022-02-07,,Admin,Office Assistant,Diploma,Good,No,19538,20734
HR02370,Aarohi,Desai,Male,Uttar Pradesh,Varanasi,1979-03-19,2023-08-20,,Marketing,Marketing Executive,Bachelor's,Satisfactory,No,89565,95924
HR02371,Rohit,Shah,Male,Karnataka,Mysore,1970-06-23,2018-11-28,,IT,Tech Lead,Master's,Good,Yes,165426,185608
HR02372,Diya,Bose,Male,Gujarat,Ahmedabad,1970-05-31,2018-07-25,,Operations,Operations Manager,Diploma,Satisfactory,No,159305,165741
HR02373,Aarav,Agarwal,Male,Gujarat,Ahmedabad,1987-06-15,2015-01-05,,Marketing,Marketing Executive,Master's,Satisfactory,Yes,56187,62424
HR02374,Aarohi,Patel,Male,Uttar Pradesh,Kanpur,1966-06-17,2017-10-27,2021-12-20,Finance,Finance Manager,Master's,Excellent,No,111662,126513
HR02375,Myra,Pandey,Male,Delhi,Rohini,1985-04-07,2016-10-22,,Operations,Logistics Coordinator,Bachelor's,Good,No,78172,82901
HR02376,Neha,Patel,Female,Delhi,Rohini,1992-01-14,2016-04-02,,Sales,Sales Executive,Diploma,Good,No,69349,72151
HR02377,Myra,Agarwal,Female,Maharashtra,Pune,1978-02-05,2022-10-04,,IT,DevOps Engineer,Bachelor's,Excellent,Yes,85934,93876
HR02378,Ananya,Dutta,Female,West Bengal,Howrah,1990-04-14,2017-12-03,,Sales,Sales Executive,Bachelor's,Satisfactory,No,85740,92746
HR02379,Shaurya,Gupta,Female,Gujarat,Vadodara,1986-07-01,2021-04-30,,Finance,Accountant,Bachelor's,Excellent,No,63294,68466
HR02380,Aarav,Patel,Male,Rajasthan,Jaipur,1999-08-16,2020-07-11,,Sales,Sales Executive,Diploma,Good,No,26654,27187
HR02381,Kiran,Nath,Male,Delhi,Saket,1986-08-13,2021-01-26,,Sales,Sales Executive,Diploma,Excellent,Yes,51531,53087
HR02382,Aadhya,Reddy,Female,Delhi,Saket,1991-02-17,2015-10-30,,Sales,Sales Executive,Diploma,Needs Improvement,No,89678,93301
HR02383,Reyansh,Bose,Male,Punjab,Chandigarh,1988-03-02,2023-03-25,,IT,Software Engineer,Master's,Satisfactory,No,75835,85087
HR02384,Isha,Nath,Female,Punjab,Amritsar,1970-04-08,2018-06-12,,IT,Software Engineer,Bachelor's,Excellent,Yes,75666,82659
HR02385,Sai,Singh,Female,Telangana,Warangal,1992-09-17,2021-09-02,,Operations,Operations Executive,Diploma,Excellent,Yes,71904,75557
HR02386,Vihaan,Pandey,Male,Maharashtra,Mumbai,1988-07-23,2022-07-14,,Marketing,Marketing Executive,Master's,Satisfactory,Yes,92671,102957
HR02387,Kiran,Kumar,Male,West Bengal,Durgapur,1999-08-11,2022-06-08,,Marketing,Marketing Executive,Bachelor's,Good,No,48549,50976
HR02388,Kiran,Rao,Male,Uttar Pradesh,Kanpur,1994-11-30,2021-12-26,,Finance,Accountant,Master's,Good,No,50512,56119
HR02389,Rohit,Kulkarni,Female,Gujarat,Rajkot,1986-11-28,2015-01-09,,Sales,Sales Executive,Diploma,Satisfactory,No,49941,52478
HR02390,Anil,Shah,Male,Maharashtra,Pune,1994-10-17,2020-05-07,,Operations,Operations Executive,Bachelor's,Good,No,71352,75669
HR02391,Aarav,Patel,Female,Telangana,Hyderabad,1972-01-20,2024-03-12,,IT,Software Engineer,Master's,Good,No,75622,87393
HR02392,Vivaan,Agarwal,Male,Delhi,Rohini,1981-08-01,2021-07-10,,Sales,Sales Executive,Bachelor's,Satisfactory,No,65165,69792
HR02393,Pavan,Gupta,Female,Gujarat,Surat,1968-03-18,2023-03-31,,IT,QA Engineer,Master's,Satisfactory,No,76925,88899
HR02394,Amit,Kulkarni,Female,Tamil Nadu,Madurai,1991-01-16,2023-02-26,,IT,Software Engineer,Bachelor's,Needs Improvement,No,97246,105192
HR02395,Isha,Reddy,Female,Uttar Pradesh,Varanasi,1987-05-16,2019-11-17,2023-07-14,Sales,Account Executive,Bachelor's,Good,Yes,58661,63454
HR02396,Pooja,Shah,Male,Maharashtra,Mumbai,1987-08-29,2017-06-19,2024-03-14,Operations,Operations Manager,Diploma,Satisfactory,Yes,114516,117974
HR02397,Vivaan,Nath,Female,Tamil Nadu,Tiruchirappalli,1976-07-12,2023-01-24,,Customer Support,Senior Support Rep,High School,Good,Yes,58562,60928
HR02398,Neha,Agarwal,Male,Telangana,Hyderabad,1993-01-08,2021-03-22,,IT,DevOps Engineer,Master's,Good,No,149882,166519
HR02399,Saanvi,Bhattacharya,Male,Delhi,New Delhi,1989-02-27,2021-08-03,,Customer Support,Support Team Lead,High School,Satisfactory,No,138977,140367
HR02400,Isha,Pandey,Male,Gujarat,Rajkot,1967-11-05,2024-03-09,,Sales,Sales Manager,Bachelor's,Good,No,108724,117585
HR02401,Sunil,Rao,Female,Maharashtra,Nagpur,1979-05-12,2015-09-01,,Sales,Account Executive,Bachelor's,Satisfactory,No,118838,129821
HR02402,Arjun,Shah,Female,Telangana,Warangal,1971-02-19,2022-11-11,2024-12-31,Legal,Legal Counsel,Master's,Good,No,95546,110419
HR02403,Isha,Saxena,Male,Punjab,Ludhiana,1980-09-20,2017-03-06,,Sales,Senior Sales Executive,Bachelor's,Needs Improvement,No,127338,136379
HR02404,Arjun,Kulkarni,Female,Tamil Nadu,Coimbatore,1988-02-18,2020-12-03,,IT,Senior Software Engineer,Bachelor's,Satisfactory,No,106773,115497
HR02405,Priya,Iyer,Female,Uttar Pradesh,Meerut,1983-04-26,2020-02-23,,HR,Talent Acquisition Specialist,Master's,Excellent,No,104654,119770
HR02406,Ishaan,Gupta,Male,Uttar Pradesh,Agra,1977-12-09,2021-12-30,,IT,Senior Software Engineer,Master's,Needs Improvement,No,95745,107426
HR02407,Tara,Bose,Male,Telangana,Nizamabad,1966-03-09,2020-05-16,,Finance,Senior Accountant,Bachelor's,Good,Yes,98565,106598
HR02408,Ananya,Khan,Male,West Bengal,Howrah,1993-07-17,2017-10-24,,IT,Software Engineer,Bachelor's,Needs Improvement,Yes,51639,54221
HR02409,Rohit,Verma,Male,Delhi,Dwarka,1997-11-21,2022-01-08,,Customer Support,Customer Support Rep,Diploma,Satisfactory,No,59638,60831
HR02410,Vivaan,Desai,Female,Delhi,Dwarka,1989-01-06,2020-07-22,2021-12-11,Sales,Sales Executive,Diploma,Good,Yes,51511,54128
HR02411,Tara,Saxena,Female,Rajasthan,Udaipur,1980-10-22,2021-04-07,,Admin,Office Assistant,Bachelor's,Satisfactory,No,23302,25456
HR02412,Aadhya,Pandey,Male,Delhi,Saket,1986-10-07,2024-11-14,,Marketing,Content Strategist,Master's,Satisfactory,No,53602,60141
HR02413,Diya,Kumar,Male,Uttar Pradesh,Meerut,1991-04-06,2022-06-22,2023-03-19,HR,HR Executive,Master's,Satisfactory,No,45563,50620
HR02414,Ishaan,Shah,Male,Rajasthan,Bikaner,1993-12-09,2017-12-06,,HR,HR Executive,Master's,Good,No,62721,68993
HR02415,Kiran,Shah,Female,Telangana,Warangal,1992-08-06,2024-02-02,2024-09-05,Sales,Sales Executive,Bachelor's,Needs Improvement,No,89750,97083
HR02416,Rohit,Sharma,Male,Telangana,Hyderabad,1987-08-23,2015-02-18,,Admin,Office Assistant,High School,Needs Improvement,Yes,34110,34451
HR02417,Pavan,Kumar,Female,Karnataka,Mangalore,1991-06-07,2023-03-06,,Sales,Sales Executive,Diploma,Needs Improvement,No,88117,92594
HR02418,Diya,Khan,Male,Telangana,Hyderabad,1987-07-23,2020-09-15,,Finance,Finance Analyst,Master's,Satisfactory,No,112909,125442
HR02419,Pavan,Bhattacharya,Female,Telangana,Hyderabad,1985-01-09,2021-03-14,,Finance,Accountant,Master's,Needs Improvement,Yes,35475,40599
HR02420,Sai,Nath,Female,West Bengal,Howrah,1968-09-25,2023-10-16,,Operations,Logistics Coordinator,Diploma,Satisfactory,No,35289,37816
HR02421,Vivaan,Kulkarni,Female,Telangana,Warangal,1985-12-22,2022-10-04,2023-05-03,Customer Support,Senior Support Rep,Diploma,Good,No,43190,45834
HR02422,Kavya,Gupta,Male,West Bengal,Howrah,1980-03-25,2022-02-21,,Sales,Sales Executive,Bachelor's,Satisfactory,No,59761,64004
HR02423,Rohit,Rao,Male,Punjab,Ludhiana,1984-11-08,2022-03-19,,HR,HR Executive,Master's,Excellent,No,62739,70393
HR02424,Aarohi,Dutta,Male,Delhi,Rohini,1987-06-01,2020-01-26,,Customer Support,Customer Support Rep,Diploma,Good,No,51102,52645
HR02425,Aadhya,Bhattacharya,Female,Telangana,Warangal,1977-06-14,2021-09-01,2023-12-05,Finance,Finance Manager,Master's,Satisfactory,No,150903,172699
HR02426,Arjun,Nath,Male,Uttar Pradesh,Lucknow,1984-12-28,2022-02-08,,Operations,Operations Manager,Diploma,Good,Yes,106262,110555
HR02427,Myra,Naik,Male,Uttar Pradesh,Kanpur,1967-02-04,2016-11-09,,Sales,Senior Sales Executive,Diploma,Good,No,89577,93196
HR02428,Vivaan,Kohli,Female,Gujarat,Surat,1983-03-24,2021-03-15,2021-12-09,R&D,Research Associate,PhD,Good,No,43115,51585
HR02429,Neha,Kulkarni,Male,Delhi,Saket,1979-08-03,2020-03-22,,Operations,Operations Executive,Bachelor's,Satisfactory,No,29719,31829
HR02430,Aadhya,Kapoor,Female,Delhi,Dwarka,1999-04-26,2022-06-29,,Operations,Operations Executive,Bachelor's,Excellent,No,73666,78896
HR02431,Ishaan,Patel,Male,Gujarat,Ahmedabad,1976-03-18,2018-10-27,,HR,HR Executive,Bachelor's,Good,No,61307,65660
HR02432,Sai,Pandey,Female,Tamil Nadu,Madurai,2000-11-22,2021-06-17,,Sales,Sales Executive,Bachelor's,Good,No,40719,43610
HR02433,Vihaan,Bose,Female,Uttar Pradesh,Meerut,1964-04-28,2016-02-22,,IT,Software Engineer,Bachelor's,Satisfactory,No,88874,98040
HR02434,Suresh,Pandey,Male,Uttar Pradesh,Lucknow,1976-11-08,2020-10-04,,Sales,Account Executive,Bachelor's,Good,Yes,118039,126420
HR02435,Diya,Patel,Female,Karnataka,Mangalore,1994-07-15,2016-05-19,2016-11-22,Sales,Sales Executive,Bachelor's,Excellent,Yes,81333,87108
HR02436,Pavan,Bhattacharya,Female,Uttar Pradesh,Lucknow,1980-08-06,2024-11-16,,IT,Tech Lead,Bachelor's,Good,No,161453,176374
HR02437,Tara,Gupta,Male,Rajasthan,Udaipur,1987-02-22,2024-04-25,,Sales,Account Executive,Diploma,Good,No,59384,61783
HR02438,Aditya,Nath,Male,Punjab,Amritsar,1977-09-11,2021-05-04,,R&D,Research Associate,Bachelor's,Good,No,60051,64315
HR02439,Pavan,Tripathi,Female,Gujarat,Rajkot,1995-05-24,2023-01-30,,IT,QA Engineer,Master's,Satisfactory,No,55196,62549
HR02440,Pavan,Nath,Male,Uttar Pradesh,Agra,1975-06-18,2021-11-24,,HR,HR Manager,Master's,Excellent,Yes,133243,149499
HR02441,Aarohi,Naik,Male,Uttar Pradesh,Agra,1998-02-21,2020-02-12,,Finance,Finance Analyst,Master's,Satisfactory,No,73317,80649
HR02442,Priya,Kulkarni,Male,Rajasthan,Jodhpur,1965-04-24,2018-10-27,,HR,Talent Acquisition Specialist,Bachelor's,Satisfactory,Yes,73424,79408
HR02443,Tara,Khan,Male,Uttar Pradesh,Lucknow,1982-10-15,2018-12-29,,Marketing,Marketing Executive,Master's,Good,Yes,43513,48822
HR02444,Pooja,Desai,Male,Punjab,Patiala,1974-12-08,2020-11-06,,IT,Tech Lead,Master's,Satisfactory,No,141289,158526
HR02445,Aadhya,Verma,Male,Punjab,Chandigarh,1992-10-21,2020-10-29,,Operations,Logistics Coordinator,Diploma,Excellent,No,50280,51798
HR02446,Vihaan,Kumar,Female,Delhi,Rohini,1970-07-21,2018-10-25,,IT,Software Engineer,Bachelor's,Satisfactory,No,97949,107001
HR02447,Priya,Nath,Female,Maharashtra,Nagpur,1974-08-24,2024-11-27,,Finance,Finance Analyst,Master's,Good,No,65443,74896
HR02448,Tara,Dutta,Male,Telangana,Hyderabad,1969-12-09,2018-07-24,,IT,Software Engineer,Master's,Good,No,81224,91133
HR02449,Ritika,Sharma,Female,Delhi,Dwarka,1973-06-18,2023-01-13,,Marketing,Marketing Manager,Master's,Satisfactory,No,107132,122606
